Bug ID,Bug Fix Commit Hash,Date of Commit
OPENMEETINGS-1295,3cfc22a8e684b3a6a86969147879599bfd35d8c9,2016-01-21T06:55:32+00:00
OPENMEETINGS-1295,ff1e376fcd8bce2ba7720e1b3d1e1c0d76cb7df5,2016-01-08T13:33:39+00:00
OPENMEETINGS-1297,8b0dc76b94b55e6c10f974409af76283fc8348fa,2015-12-13T06:53:21+00:00
OPENMEETINGS-1297,be2c8e450b634992366abab4d82145d8c9d745e1,2015-12-13T05:54:37+00:00
OPENMEETINGS-533,563588791ebcf1a8618041f6ad7e4b5680bd4810,2017-07-11T23:41:50+07:00
OPENMEETINGS-2113,9b25bea0fe682e65a9da2166165605a765f5adf6,2019-09-20T19:26:38+07:00
OPENMEETINGS-2113,440d0c666deda99946aaeba58a1a9d5fe948105b,2019-09-20T00:05:38+07:00
OPENMEETINGS-1267,db07d92deebbdb7ccc517bb6afae659a521edf16,2015-12-15T18:09:47+00:00
OPENMEETINGS-2115,bba48c06df35dc3552d8c4f2c3a165793886c8b7,2019-10-05T23:17:02+07:00
OPENMEETINGS-2110,e373292dcbc1769717a14fb0b178efb99f87576e,2019-09-17T00:07:31+07:00
OPENMEETINGS-2111,80ed9d0bec11eab8b67caf313c52a38b6bd2385f,2019-09-13T20:51:16+07:00
OPENMEETINGS-508,142245fc91a8728922cd79fd4024903503b12a07,2016-08-24T03:04:30+00:00
OPENMEETINGS-508,aa88e98decac379766fc3c1efc9a005972908f97,2016-08-23T09:18:53+00:00
OPENMEETINGS-2102,7ae26f773f3d6e1421e48b5bf72e33b9899f7687,2019-08-21T12:02:34+07:00
OPENMEETINGS-1498,51315f2909f5d1cf80b984f95559acdac908d95c,2016-11-10T04:59:28+00:00
OPENMEETINGS-1499,6e72c855b3ddccca3327bd0c3a5b467e4e8c8d0f,2016-11-03T06:32:10+00:00
OPENMEETINGS-1494,1c8a9b8f6465963947e7fa054e604da989dd5893,2016-11-02T10:01:35+00:00
OPENMEETINGS-1494,dea77fd90d99931c7f769c7753a0b3eebf703d54,2016-11-02T05:00:55+00:00
OPENMEETINGS-2101,dccc4409159010ce1464647ae56c9a807dd9df87,2019-08-27T11:53:02+07:00
OPENMEETINGS-2101,51767fe31d7c848ea2c17ab77220771ea5d83c21,2019-08-21T18:52:00+07:00
OPENMEETINGS-2101,a5643aa7ba4d5e1899461e16c30f20d0862f718a,2019-08-21T14:22:36+07:00
OPENMEETINGS-2101,cce034e5e48924d0bb99ad4d61709b0cfd386f1b,2019-08-20T18:54:48+07:00
OPENMEETINGS-1495,89196b40de15d4e5cb821d1a765a0274a9632380,2016-11-01T07:40:14+00:00
OPENMEETINGS-1495,3ddf6e4aebc8c8b68d6833e9ce1d54141baf8b88,2016-11-01T04:53:29+00:00
OPENMEETINGS-2100,12ada9af3373e7786a16f27e93c61b6c4e21569a,2019-08-16T14:17:39+07:00
OPENMEETINGS-2100,b0326a69e19be41a300b8e5c34896a9b93edcd41,2019-08-15T15:01:05+07:00
OPENMEETINGS-1496,171ea6b1ba1cc9246e7cd5ee90130d1f7b24808b,2016-11-01T08:44:02+00:00
OPENMEETINGS-1491,e126f89361d545faabb5d93a309fac5fe12663fc,2016-10-20T03:18:35+00:00
OPENMEETINGS-1492,0325cf0b6972c7a7fd89f6864604a4f9f5ccbddb,2016-11-02T05:16:21+00:00
OPENMEETINGS-2106,f80511846c61beffe87d8c420d619a2b37f7dd4a,2019-09-03T13:41:10+07:00
OPENMEETINGS-1486,679269520e01343a16293904e6cfaddadeec1c6c,2016-10-08T15:16:37+00:00
OPENMEETINGS-1487,128691a8e970c3e696ea1530a837408785cc447c,2016-10-08T16:37:12+00:00
OPENMEETINGS-1489,307c6c756f9030b50fa097d8f8b3c3066a5bdcff,2016-10-11T03:30:14+00:00
OPENMEETINGS-1482,f5a898adc06b199cc769d0956ae6380d0a98314c,2016-10-14T02:22:50+00:00
OPENMEETINGS-1482,fb49270c00788cab17fb76a39d35db6d63696a66,2016-10-12T05:20:38+00:00
OPENMEETINGS-1482,25c738beb09f3135f2be79481c655944f5e802bc,2016-10-05T16:44:41+00:00
OPENMEETINGS-1482,1cc1ca06ec6d7687c53e03fb6df8fc64bc99f0e4,2016-10-02T04:00:54+00:00
OPENMEETINGS-1483,eeece8852819df7bb79bf5a272dd48b1ee3dc513,2016-10-07T02:36:59+00:00
OPENMEETINGS-1483,1b7c9c088485a32f0ce36f4997d8b0c57a66014b,2016-10-04T14:07:53+00:00
OPENMEETINGS-1476,68e2e2ceb599ffcc9f8afaa187e98bc02ae55d02,2016-09-26T08:25:03+00:00
OPENMEETINGS-1472,2f74398f7c149e6a5f59be17e0936e091ae28e72,2016-09-22T17:03:47+00:00
OPENMEETINGS-1470,949e89e565debeb683745898cac9c26df1fba8ec,2016-09-22T07:53:47+00:00
OPENMEETINGS-1470,f3a22dc2b8a7e728b1b56102c26917943da1310b,2016-09-13T03:00:06+00:00
OPENMEETINGS-1479,0af667596b5379892e52bcc53dfa504a14e0f227,2016-10-05T11:01:42+00:00
OPENMEETINGS-1465,61494f4f001a1596a65ead94c48e53444ec7ace2,2016-09-08T16:20:27+00:00
OPENMEETINGS-1466,bd41311642dd893c0d95c08d2ae526ff5a436775,2016-09-08T04:42:19+00:00
OPENMEETINGS-1460,5f87c1d2c327582d3760d1d52a42ea2b621f7568,2016-08-28T15:50:28+00:00
OPENMEETINGS-1460,588222e045198d3f508d3c7e2041c738b92972b3,2016-08-27T17:59:03+00:00
OPENMEETINGS-1461,739dcfbe43acba27620c74f24a48fcaeaf3154b8,2016-08-30T02:11:44+00:00
OPENMEETINGS-1468,9c7f4752a0b7900cc7bc932b581429c0985be6ee,2016-09-16T17:13:06+00:00
OPENMEETINGS-1468,b44fd739fb8320ac3599c9342323442319d73edc,2016-09-16T08:30:23+00:00
OPENMEETINGS-1468,3a7b994c6d905ec2215a82a3b9d9f3a3b44aceb4,2016-09-16T07:01:29+00:00
OPENMEETINGS-1468,5bb87612c0ec38b64dc5a77bd0aea34660ea9a82,2016-09-16T06:14:25+00:00
OPENMEETINGS-1468,bd7e63817621405a8a1cc3e51171d4975f916e7f,2016-09-16T03:05:59+00:00
OPENMEETINGS-1468,c572d45ba533b08220f50940b09a42b8b8883072,2016-09-14T05:24:18+00:00
OPENMEETINGS-1697,947aae60dde68eb8a033432fb3b587ccce7b7394,2017-09-11T13:13:05+07:00
OPENMEETINGS-1698,6b63ef8843fe990cb9b269a52c4472b9cc021c83,2017-09-11T13:37:37+07:00
OPENMEETINGS-1693,eb1aa0386c9e8d342cf85c75cd9db4f89d71ad5b,2017-09-07T16:10:45+07:00
OPENMEETINGS-1451,447986ea94b49e9708bf808ded7476389369d84b,2016-12-08T05:41:27+00:00
OPENMEETINGS-1451,b7ce286efbf2239016534fcf5a6c9f3e44a3822b,2016-08-18T16:38:21+00:00
OPENMEETINGS-1690,ad3a6bc4a83c311b924eb40e38c7467fbf1282bf,2017-09-01T12:53:58+07:00
OPENMEETINGS-1699,c5aa13d0c70db41b3641d40c11aef8f828a59c03,2017-09-25T15:55:07+07:00
OPENMEETINGS-1699,89751ba44084df58e7ea0c31e9375c7b6a88580b,2017-09-11T14:33:07+07:00
