Bug ID,Bug Fix Commit Hash,Date of Commit
KARAF-3487,b867058ed1b875778382b4fb241a24efb5158bd5,2015-02-09T17:24:32+01:00
KARAF-2154,60c26378ea5494c3bf94fe40d4863943fe81e1c8,2013-02-01T03:43:30+00:00
KARAF-2155,eecb729f16ede230263114fc3402d84cbe84338d,2013-02-01T12:34:44+00:00
KARAF-3000,49bf55d9d203ea9b042a319075a5db44a8043414,2014-06-30T14:47:40+08:00
KARAF-2152,d180323377b0d02bc8e2e72aecd009d09ea1357c,2013-01-30T17:28:27+00:00
KARAF-4330,b8b93d6dd2cf777df0d5d730e55e5436498da4d2,2016-03-01T10:59:42+01:00
KARAF-4330,655639ac1e19750053a565ea6c3fc6aeab5024a8,2016-02-22T09:41:53+01:00
KARAF-4330,b6f472115503eb3d98ee6bf881e9dbcb10fedb0c,2016-02-19T08:40:41+01:00
KARAF-3517,6605e28e3c395be8ec980e964b7d8cfe62db9b8b,2015-03-10T20:06:27+01:00
KARAF-4847,34908fb1df416cc7e08a0750d47930078e7b733b,2016-12-01T09:08:11+01:00
KARAF-3516,36f57a5be5760d3d3f1186f9b6287cc6b9afc8a8,2015-02-10T16:16:20+01:00
KARAF-4846,5f87ec26399586270ef21ed7caf2b949bbba3e6b,2016-11-29T13:14:11+01:00
KARAF-2669,1b414a03c1d014ac45fdf37d2b3b7ec8f17869b4,2014-01-05T10:50:54+01:00
KARAF-4845,39cab2ce92550b8037f9887b839239466ed2f744,2016-11-25T10:52:00+08:00
KARAF-3998,db6799ad2f2ba33afb6d6f578115ebc506fd7980,2015-09-17T13:02:33+02:00
KARAF-3514,2d883a36a09adc9bd334d5e9489f823ffcec3df3,2015-04-12T17:37:30-02:30
KARAF-5701,7df7fc2e2ba33352a9635f49c95f141fd6769818,2018-06-27T13:40:26+02:00
KARAF-3997,791ebb5f908e27fa389616c8bba456cf85807f4d,2016-08-25T12:32:30+02:00
KARAF-4843,edf41f7ba67d2107b0f2ed0ae876362b48f222c5,2016-11-30T14:29:20+01:00
KARAF-4843,416d22a97755a10b659e1e37ba08180b3176a93a,2016-11-30T10:55:33+01:00
KARAF-4843,ddeef77cad3df9965766dc661f85525d1b149461,2016-11-30T09:08:29+01:00
KARAF-3996,65c845817bce6e3d9ca8fc3f1019030a418ef841,2015-09-25T07:47:59+02:00
KARAF-4842,4627aa94f647b53ac0fc0953c3df73a468a596f5,2016-11-30T10:04:50+01:00
KARAF-3994,9167d3d0488a5973c718f3bb00582f6d22ebd638,2015-10-14T15:23:31+02:00
KARAF-1331,7aa45b8ecebd655e388e0a6e483512e26719bf6b,2012-07-09T08:24:57+00:00
KARAF-2663,7bba56d4cccfefa5bf7bf760e97023b1e71ee692,2014-01-02T13:11:00+08:00
KARAF-4839,0dfaab74b21055bda6c1026063e482853481d04f,2016-12-01T10:19:25+01:00
KARAF-4837,29dd03c964d458a418930b20e709f77797a1858d,2016-11-22T20:48:02+01:00
KARAF-3506,b6236361eb6948e381f8678b671165610cbb72dc,2015-02-08T07:45:49+01:00
KARAF-4836,d3b459158ebcbf400cbb7b4cde45ac899f2c5b36,2017-01-05T16:45:42+01:00
