Bug ID,Bug Fix Commit Hash,Date of Commit
IGNITE-6947,38f66c7f7735bab7c7ae581269f67a45246253ba,2017-11-17T15:48:12+03:00
IGNITE-10432,d21f86f9e7817481acbb9438a9e07ca605246807,2018-11-28T11:11:20+03:00
IGNITE-10434,03dd9eb7813a1361715e08dc90d64c15eb3dca64,2018-12-28T14:34:05+03:00
IGNITE-11763,be48a28bdf05d8b37f5b2243d605e9646f644267,2019-04-17T18:35:10+03:00
IGNITE-1261,e0f445eead0a1d14b2fe5a498cb0de57ecd18f1d,2015-08-20T17:43:40+07:00
IGNITE-12206,b31c9dc58b68d6695ed53e719c63be15222ab7b4,2019-09-24T19:03:59+03:00
IGNITE-3846,527a2996fea51b81267d0fc96da0f4d6076ed436,2016-09-09T16:51:15+07:00
IGNITE-12205,93992c94982984e1e540d53d7ded6082f9919a5d,2019-09-23T16:49:20+03:00
IGNITE-9151,1cdf7ef992c36a1b8f52021dd91705c51257d1c1,2018-08-02T17:18:50+07:00
IGNITE-1259,d31c8c6477e03563bf73db3cf216250b9c22b562,2015-08-17T21:25:25+03:00
IGNITE-9155,177d571b57f8dde2c82e2a7e4ba9b5d453f4d8df,2018-10-18T19:34:55+03:00
IGNITE-9154,3ea3a560847e36c6aa367e83f3ba3545b6a6d99a,2018-08-01T13:23:32+03:00
IGNITE-9159,8d863555d38dc3f327a195f51aec1bd2eacee411,2018-08-03T17:36:49+03:00
IGNITE-9157,c00060ba83c3550c7862c75b691d70112552b5be,2018-08-03T18:01:50+03:00
IGNITE-2527,6cba20f4e772d6a7e32cd899dfb7ff48f52f6c1f,2016-07-19T13:05:21+03:00
IGNITE-9162,9a0ff1f3b2c79ee741c933b10334ca31306e37ab,2018-09-20T18:26:37+03:00
IGNITE-9163,00bbd8eae84a0b37d585b5b384729bf7b3440a66,2018-08-03T14:32:03+07:00
IGNITE-9169,18cb5c571c7e352f982af22cb11e2ef93a8711fd,2018-08-17T20:36:25+03:00
IGNITE-3862,eeb2f2a38fb792b711eb665e380d14bc00f6e078,2016-12-12T12:14:01+03:00
IGNITE-2532,4035d40f18fa2d829eaa17c0496eeecfad81fee1,2016-02-02T16:42:35+03:00
IGNITE-3867,d0c0bcece7d8e9d373aaf13a210f6d890e5ad48b,2017-01-17T16:19:02+03:00
IGNITE-3868,a12298c0baf19407f3110ba3c4f0aab88b67946d,2016-09-30T11:00:51+03:00
IGNITE-3868,b595991fbc8eeef4bf7f8bf1e4e096c6c1f88488,2016-09-09T12:13:26+03:00
IGNITE-10489,7fecdeae5fd276285496b8109f9431f002ef977f,2019-01-29T14:52:12+07:00
IGNITE-10488,5fb803a2c92f0f0844e88acbcb81f508873bd7f7,2018-12-17T16:15:04+03:00
IGNITE-10483,f80981ac4886f33a96055b5253210fd9357ce916,2018-12-11T14:12:21+03:00
IGNITE-10483,33e6135c846053031565e31de98bd891093caf1a,2018-12-11T14:06:22+03:00
IGNITE-10484,73f4f91f2e7961bd243e5ad837eefba29533e63c,2018-11-30T15:46:21+03:00
IGNITE-1239,5f5220af0449fd3957d011fcef954b19da852e18,2015-09-16T18:06:40+03:00
IGNITE-1239,866fb41525957555231fca11c5853731b9473170,2015-09-14T16:09:37-07:00
IGNITE-9176,d3760ed7919447c066c5d138ed0abd7e35c32dcb,2018-08-06T10:29:54+07:00
IGNITE-9178,1d10e6ad47bd56a652274f7f2b3f733679c5ab79,2018-08-10T18:54:29+03:00
IGNITE-2541,10a2b7a18de3d9e0cb3fdf147956c127fa4d4d2b,2016-02-04T09:41:26+03:00
IGNITE-3874,23f6dade294842d7e743787ea5aa0aa946bf90ea,2016-09-23T11:58:13+03:00
IGNITE-3874,40f647258a10fa8b42ac6fda67d6fa4db71b8100,2016-09-23T11:31:17+03:00
IGNITE-6904,a2198fe82e0fa19c7d05918aaea4639b2159ebef,2017-12-25T12:40:57+03:00
IGNITE-10472,7633e18f1b8b6fce9aaf780c428193f91a019008,2018-12-11T14:19:54+03:00
IGNITE-9180,18524159d11d9c74606983eb3cc0d258017eedfd,2018-08-23T08:20:54+03:00
IGNITE-10474,2dabbd2f7c362ad140f5225fa777dc889a7d0d7c,2018-12-25T17:17:27+03:00
IGNITE-9183,a98dcb93ba45f9d2b69585a84653f2e0174ba2a4,2018-08-27T18:54:56+03:00
IGNITE-9188,aa112a3255e5bcdc652ff2ca42e03deffb765dff,2018-08-22T17:35:22+03:00
IGNITE-9227,66fcde3d0acb88b028024e4a62dc4b2f9ddfe534,2018-08-16T18:41:12+03:00
IGNITE-3922,58b49b6c2e9a834386ee4d8d06e8578a8229953c,2017-01-26T12:24:27+03:00
IGNITE-12127,a13337d94755d7e1cc097c6f00311552fea25ae6,2019-09-05T15:55:03+03:00
IGNITE-12128,6afec64c208a5a6e52e8a18576aa14a748ad745b,2019-09-09T15:48:49+03:00
IGNITE-12125,fcec4e125b514bc2f2e8f7c2165bc3c5b12a2352,2019-08-30T20:10:54+03:00
IGNITE-12123,8c9e5e46e102bcdd6e99f9f46197d834ebc9a428,2019-09-09T16:30:36+03:00
IGNITE-12121,6e9f0b541f8e23b6b2f31da92f642e94dba95b62,2019-09-04T16:33:19+03:00
IGNITE-12122,effbefbb70010565231d5ef4190d6f40e4d2b3b4,2019-09-20T21:46:09+03:00
IGNITE-9231,567a8750ee0d4003fa0a387021b34b95b93184c5,2018-08-10T17:47:13+03:00
IGNITE-9236,17e7bd731fcf5157a4ac8743d27bad6c308f1412,2018-08-10T15:45:36+03:00
IGNITE-9235,394d5ea7d2713827a89da53b8a4acd03efae6344,2018-08-23T11:07:43+03:00
IGNITE-2603,a32dfc41ea9301f8b98c6a666e4b72c65c892659,2016-02-12T14:30:08+03:00
IGNITE-12119,27434c5c6d909f3779875b0085ff6d99a7cd8847,2019-09-19T11:01:59+03:00
IGNITE-3935,1df4f296781a6fc9f9253579a124d79caebb6f9e,2018-01-18T11:36:18+03:00
IGNITE-2604,675a7c1fc321d7f3d19202a5055df3f6076e1fd6,2016-02-16T13:47:44+03:00
IGNITE-3936,4ee52f0a50d9cf8bc64a277f2d02600a832d6ca6,2016-09-21T15:37:52+07:00
IGNITE-3937,9666dc49d704c32a4b0b4b7920af62b78af69298,2016-09-23T10:18:15+07:00
IGNITE-3937,0d5ee7887be03295133704227133d619898b6abf,2016-09-22T14:36:50+07:00
IGNITE-3938,63888bd99b8a84cc961b226efba9964dcc292f4c,2016-09-22T16:22:40+07:00
IGNITE-12113,d3371a98d78b6567770857cae3c0182ead87915c,2019-08-28T11:20:29+03:00
IGNITE-12110,67727831beb423a6218b13d2d29e56f0b32e2e7f,2019-09-20T12:51:27+03:00
IGNITE-9244,2d63040fdf77bbc4515790d796fa86a8f4f6a66c,2018-08-13T11:59:27+03:00
IGNITE-2610,078689b2629d2d9a7dc418f504b7e6384b0da9fc,2016-02-18T18:19:53+03:00
IGNITE-2616,2040c3dda9dd5b4796797ed37a0fc01890dcb861,2016-06-13T13:13:54+03:00
IGNITE-12106,4e4a462e1e175248593e101ff924f578483a4c79,2019-09-10T10:41:59+03:00
IGNITE-3948,1938a17b01fac1e08c30011180bbcc3ed7374d83,2016-10-11T14:50:18+03:00
IGNITE-12103,df0eb1636989d94f3974b2a7a45ebfa0d26cc2e9,2019-09-02T13:24:36+03:00
IGNITE-9258,8d3e37bf2145bd9395a975f9bcaeb8bc7abf6d52,2018-08-16T17:44:04+03:00
IGNITE-9256,114f4c848d1c5c643a9069fa29ee492417692cfe,2018-08-28T10:52:33+03:00
IGNITE-9259,3b17bb18daa735fff11e66744d6af8eff9e47f4d,2018-08-20T13:43:58+03:00
IGNITE-3950,48f29943efa9cbfc1e2c4068f7e16373dec2b0b9,2017-07-21T15:29:23+03:00
IGNITE-3951,9cd4ab8ff7945bf41effd171ba7d996a1963f93b,2016-09-23T12:48:11+09:00
IGNITE-2621,157ef53ea3d826db8c2455658d8694d60472e80d,2016-03-09T18:12:39+03:00
IGNITE-2621,2d38eb8fe2567bba86a736a6cec7bb85808d1d60,2016-03-03T09:52:13+03:00
IGNITE-3956,350e84656686eb81f8e12d569783db9914ca5a37,2016-09-26T19:55:27+03:00
IGNITE-2625,3dce33f5a007aa15adfc1e79b1ac96e86683e9fb,2016-02-12T16:09:00+03:00
IGNITE-10399,25c41fa1de910a0eab29b2e9b3c53ca3307d3a97,2018-11-26T22:43:55+03:00
IGNITE-3958,9c6824b4f33fbdead64299d9e0c34365d5d4a570,2016-11-24T16:28:26+03:00
IGNITE-10390,0b4282be26b4d042637ce57821e9a3448043d56d,2018-11-27T19:33:26+03:00
IGNITE-10390,d45ea4b43be106601dd05d243e1c19a048803648,2018-11-23T12:50:31+03:00
IGNITE-9260,237a99ed7c42e1b98d14fe4945d9a0b7faa9be70,2018-08-14T15:03:21+03:00
IGNITE-10393,c63a60a39d4131861c98a84440ecb8c67b10ba25,2018-11-27T10:31:01+03:00
IGNITE-10392,5c01c4199df3ba3a479d4566561335d57adffd0f,2018-11-23T20:23:16+03:00
IGNITE-9264,f8e29b73253c5f78435f9e7c173f81694e7d3dbc,2018-08-17T11:16:19+03:00
IGNITE-9263,d57c3d6e04603693d93c7fce0b5d44f5de0950c9,2018-08-15T18:42:13+03:00
IGNITE-9262,bab61f133270248ab2974c751b1e1b20ca6d64b3,2018-08-22T16:54:32+07:00
IGNITE-9262,c43876e03d02367c89d5adc0e51fea87c1ce11b2,2018-08-22T16:52:02+07:00
IGNITE-9267,ca80acbaed6cf03814a95df712c39cc976f14ed3,2018-08-27T15:53:09+03:00
IGNITE-7489,6b60badfb02b1046a4c1851bf560bac9bcb2c348,2018-02-22T13:23:41+03:00
IGNITE-12169,16caa76f6e703ed5bc04eaa7e9fd702686e1e238,2019-09-16T12:40:52+03:00
IGNITE-12168,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,2019-09-13T22:13:51+03:00
IGNITE-12165,92173e1ffe301353fdcc71314a3077cd55083af7,2019-09-19T11:32:41+03:00
IGNITE-12163,3110d7230182ef61222b74b1a7123c45ef646775,2019-09-11T20:31:54+03:00
IGNITE-6169,d22631e647280eff9f661dd7cfd492a6ba7460af,2017-08-23T15:46:23+03:00
IGNITE-12154,ee995b4c6068defacfdd286921da61207ab369d4,2019-09-13T18:37:03+03:00
