Bug ID,Bug Fix Commit Hash,Date of Commit
JCR-463,d926b7f80b7a02f741fb652438d62dbe0f3ae847,2006-09-16T23:23:13+00:00
JCR-221,d0b0a8f5a042a954071f26b3e9c5905df6487df1,2005-10-03T12:45:08+00:00
JCR-4033,0decfbb968e6ebd7fbc72c668a5cccc67be074e5,2016-10-25T16:49:45+00:00
JCR-4038,028dbfc042e34fa5579781d8191fe13b185bc4b8,2015-10-23T08:34:28+00:00
JCR-4038,e8a38224e4c60b4817fb844a39cc0f52cecafdf4,2015-09-10T09:53:48+00:00
JCR-4031,27c5d7141d3e562255569bf3a8710c2b6986b817,2016-09-27T09:38:01+00:00
JCR-699,c93008a70fe231df11cb97bede522745aea79d40,2007-05-25T08:41:46+00:00
JCR-699,8d8b4554e08741c1aac849a9e3fb851347250847,2007-01-20T01:10:47+00:00
JCR-457,796d00ed6d0b2206e4b25cf17653b0b13d7059fc,2006-06-14T10:21:55+00:00
JCR-458,b370983c1af1b02e5cda2f4332eeda4a15302c8b,2006-06-14T14:07:15+00:00
JCR-216,b0e3d7b222175ed2e2045a93d3d9f6d46130152d,2005-10-03T13:12:18+00:00
JCR-455,814020b20adea6d2a8795c54fdbf0f46c8e88333,2006-06-09T10:11:00+00:00
JCR-214,6c1e281564e937bb3f5b7650bd3768d68c99c455,2005-09-12T12:47:12+00:00
JCR-4008,05bb712bb24a5e3057ccd26e101810ee07bf28ce,2016-09-09T03:25:14+00:00
JCR-4009,16f2f02fcaef6202a2bf24c449d4fd10eb98f08d,2016-09-22T11:43:31+00:00
JCR-4009,eae001a54aae9c243ac06b5c8f711b2cb2038700,2016-08-31T13:15:24+00:00
JCR-4009,ea75d7c2aeaafecd9ab97736bf81c5616f703244,2016-08-31T12:39:31+00:00
JCR-3159,c80c0056aa9fcae5f6cbdd841c312a1f4870dd28,2011-11-29T11:48:34+00:00
JCR-692,93628b67d3cc67f8d861e0fe8787bd3922e05b90,2007-04-12T07:25:37+00:00
JCR-450,6d9eab12f41db7788968ae1e28b7ffd7cb88df53,2006-06-02T07:38:24+00:00
JCR-3158,69140e931c8aab6a64836f59c271a8ff8f7cab00,2012-03-02T14:32:10+00:00
JCR-3399,4501aca49774b427d781be7e870fa6be8ba7ec46,2012-08-03T05:26:30+00:00
JCR-3398,8e168bf33d6d4d9368411b3dc97d9c3ce34ce006,2013-08-12T14:22:52+00:00
JCR-3156,d37298acea0b5726d5d5f353e587a3b14529dcdd,2011-11-23T14:06:03+00:00
JCR-695,964f7ae02e2ed8a65d219951ca3b2d5eb8746e6a,2007-01-05T13:37:46+00:00
JCR-695,13bac77b766c47acaa62d6d10da06d2cccdbcb23,2007-01-05T13:22:42+00:00
JCR-453,f4fd5f19ede0c650280a31166b068d965835af3c,2006-06-07T09:36:55+00:00
JCR-211,93e0fcbedf5622711cb8a6a4d6a11edb242c62f7,2005-09-08T00:34:37+00:00
JCR-454,06d80752e260bc1109404c4c6103fa0d66db0160,2006-06-08T10:00:21+00:00
JCR-693,6fc0e62a7fa59aca00772ab786696679826ab5e1,2006-12-29T09:04:32+00:00
JCR-2064,2087a494acf93e822820681c696474bb4fc420e7,2009-06-17T20:21:54+00:00
JCR-2064,b5590a72d2cc280dd235f5421c187fcdc8cd995f,2009-04-08T13:45:10+00:00
JCR-452,ac2e973596597aa4e39b76c778dae35ad014a5dd,2006-06-07T15:32:01+00:00
JCR-210,07e9613951530fda82e22c5fa91b138044e859a8,2005-09-08T20:47:11+00:00
JCR-4484,3d3285b47a36b1d88a66088900ef604330cea555,2019-09-18T15:26:56+00:00
JCR-4242,b94dd92f8457df469feb2132b6c489bcf5830f1d,2018-01-04T17:07:23+00:00
JCR-4485,363eed482b475c479deb6a71a83922f02d9e60d7,2019-09-19T11:59:41+00:00
JCR-4002,ea75d7c2aeaafecd9ab97736bf81c5616f703244,2016-08-31T12:39:31+00:00
JCR-4002,67f2cc1ac78cd7bb721d556e8be27559efbf4e12,2016-08-17T09:55:14+00:00
JCR-4002,4d21cc25649e547520963b0f87300d656050e68c,2016-08-12T12:04:37+00:00
JCR-4005,5bb6e8543b20b37504bdf765689c6c22a2d134e6,2016-08-23T06:29:12+00:00
JCR-4005,29d1e88c7ae8da7c3c05ec569da720083e26b01a,2016-08-22T12:31:57+00:00
JCR-4006,f0ea812b7a84288765b62c501095f351fbb614fb,2016-08-23T08:09:21+00:00
JCR-4007,e1450238bad23a18dbdf37ee05341a4d39680361,2016-11-15T09:56:51+00:00
JCR-4482,5514bec790dbc45ad6f05c859afb6442b052a976,2019-09-18T14:45:08+00:00
JCR-4483,442f485bfd1553bc4ceac49f38f3ae85e518f3f3,2019-09-18T15:03:06+00:00
JCR-4241,a8c211218ab53d79b3b1eb6bbde10bd0bf697a77,2018-01-04T16:30:17+00:00
JCR-3152,c472f311e0f5215bfd4e4edc3cc05e55ccac820e,2011-11-30T10:57:50+00:00
JCR-3152,198d4f969785f7ad23e37ccdf240c860c8c9c966,2011-11-24T15:09:12+00:00
JCR-3152,1244d77abf6a3ffbf21b12cd480d40d3bae012fa,2011-11-22T15:34:04+00:00
JCR-2063,a85ff0226f4a0963b5e038d1b245e3f6b402af13,2009-04-22T09:16:01+00:00
JCR-3151,3c4878e9412babe7ab12ee3a418518154e0d6d70,2011-11-23T10:50:12+00:00
JCR-447,3374bcc9eeec89ec27d022a2d184d5ca04814dbb,2006-05-31T20:09:22+00:00
JCR-205,00d8ea011aa54dc36a5c048e901282ac25a9b162,2005-09-02T10:37:27+00:00
JCR-444,61ea474c378120b60b23b4fd5c6050130abf5fe2,2006-06-01T12:22:02+00:00
JCR-444,19e3db85e1640da29894fd2952351b8fc3e6c99c,2006-06-01T12:21:37+00:00
JCR-444,514b4df48c1ad9329240f9bd4805c30b37e1268f,2006-05-31T09:23:39+00:00
JCR-444,eb34bb91c18233de7d3e25a8d02b268575ceff8e,2006-05-31T09:22:10+00:00
JCR-444,636f8fc0409f89baf73f64b83ba1f0f2b829ff65,2006-05-30T16:06:30+00:00
JCR-687,5a26d08404460fedb7b2c85ff63f8a4924c26e0d,2006-12-21T14:28:09+00:00
JCR-445,39fbdaf6c9de4197f803cf9a2b52d3f7c9a3b22a,2006-06-08T15:20:59+00:00
JCR-445,120b6376fe94afb20207768b6935f5a7f1b6e565,2006-06-07T15:34:39+00:00
JCR-445,d2631237492d4c5003f7d7b736e83fdf52a4b420,2006-05-31T09:29:35+00:00
JCR-3390,f15145e420c1067a80f5bf26aea3e44a06caa49b,2012-07-18T07:49:03+00:00
JCR-208,40067d228040f5ff547a80e3a867ec13add8e2b4,2005-09-12T09:11:25+00:00
JCR-209,b6ae8fa55e5835aea75c4fbcc67571337957e2ec,2005-09-08T00:22:13+00:00
JCR-448,6e01f35f1e408a7e2984a183e99a79c1b934fd92,2006-05-31T19:44:30+00:00
JCR-207,97a8713ddc7180384672a8d994c1b724d3f0f4c1,2005-09-07T14:18:06+00:00
JCR-681,27142fa4eb98e19e7c386e412d5535c0977f3044,2006-12-18T08:51:54+00:00
JCR-443,530deb4ebeeef2654a21a79c7531e1d832e8a080,2006-05-25T10:04:54+00:00
JCR-682,a373fcc458b61605c91e83abdeda4cced91338d7,2006-12-18T16:34:47+00:00
JCR-683,cb520c500073b96a9fc9b0803333de49169c0d7d,2006-12-18T20:56:15+00:00
JCR-4015,ea385c48d6431c9d2174a42a14876f5f020c9a05,2016-09-08T11:34:20+00:00
JCR-4015,2c6657fe55e500492b3235ff44ef138c98256de0,2016-09-07T12:59:07+00:00
JCR-3163,df3bb8b94b3b34b0cd21d1c4873cb326226c8918,2011-12-01T11:04:08+00:00
JCR-3163,ef3bfe520b24fd3ddaad11252cdf1807666e8113,2011-11-30T21:52:44+00:00
JCR-436,52875d0d0f966993d4c96fa467b61f75697f979e,2006-05-31T08:21:22+00:00
JCR-3160,ca761884901c36795a75ac763c2146bff6c6d25e,2011-12-06T08:44:43+00:00
JCR-2071,2e770d7ff568577a5408508c90751bdeb488b435,2009-04-15T19:33:41+00:00
JCR-434,02e4f7852126be90e8f41615fccd7d55b0abfe6a,2006-05-17T12:57:42+00:00
JCR-2070,9e87ceb1f46fc6073d5c778f513664c0b2d0ebce,2009-05-20T15:35:32+00:00
JCR-439,4a25552f2e730d41646f140b80dfe86b5e1875f1,2006-05-26T10:23:04+00:00
JCR-437,034357265090cc6617164597541edba07ae345cc,2006-05-23T11:15:02+00:00
JCR-3379,cb3925cbb5fc46bee35c04639df52fd317869867,2012-07-11T05:46:45+00:00
JCR-2048,78808f11f7c36960fafc28a6afe52b6d50ffba63,2009-04-03T12:00:35+00:00
JCR-3378,1f0b43be6f42f1ae7605c5fda3c02d374849f060,2012-07-16T08:59:50+00:00
JCR-2289,9a92429e790d1dc589f0b91d2d2403fea9f40c5c,2009-09-02T21:25:45+00:00
JCR-2047,85a8eeade4dd45d4856e82993aa060d9f71e3cda,2009-07-13T12:49:36+00:00
JCR-3377,75a5e4e9c8b2c18b184ac356048d0542ac567040,2012-07-07T11:26:15+00:00
JCR-2288,01e7bfd0883b6ba6315a2163b1736d9b9a1e24e9,2009-09-16T12:49:35+00:00
JCR-272,8f61e5f9a68d63d0893cff1ad6ce00bd978a4710,2006-07-20T10:27:08+00:00
JCR-2287,6c8d3a408c07efaf530ca5cf0f25154421a3b1de,2009-09-01T15:24:28+00:00
JCR-1197,d8ba7bfab3869ec30a17a0532157d84e3d4058d5,2008-01-02T17:47:02+00:00
JCR-1197,647e69feddd782c9a67e5894fadcfb6e114565de,2007-12-31T21:08:04+00:00
JCR-278,bc94be69605affbe264abd1be747c55559ca80e5,2005-11-23T15:10:51+00:00
JCR-3374,fe063287fcd39ce804d92c1e0052f0039c24747e,2012-07-05T12:53:40+00:00
JCR-3373,175f1d9626c4bcbcb054e2553f5844d874f23597,2012-07-04T10:36:02+00:00
JCR-3131,3f55d09a77b3e332efcc1507dbc319d4712c7fdb,2011-11-01T15:42:08+00:00
JCR-270,ae384b29929c4be0451e2f8d311790e44d12bd6d,2005-11-28T17:55:24+00:00
JCR-3139,16d30f3e97e6c4f247383fa3de72683398edf2b7,2011-11-07T17:31:06+00:00
JCR-2283,c1798a1ad3746facdb9800d9a3df0f0139eaa59d,2009-08-27T13:21:51+00:00
JCR-2282,ff5a2870b93e818972004a2ebac3cf4de8a87dce,2009-08-31T09:40:11+00:00
JCR-2282,531023f920099d84c6965f6bb525cb994dce0fc3,2009-08-28T08:05:20+00:00
JCR-2282,54e2d7ae2a4cc9d790e97e5c7a6e43877045e74d,2009-08-27T14:33:40+00:00
JCR-2282,f25a103d505ca9edacc94441f64c06ba55860a2c,2009-08-27T14:31:43+00:00
JCR-268,9fa79877cbcf8a77858bd29f378a4e86c58586ca,2005-11-07T09:20:48+00:00
